0.800000	481.114205	6.618977	74	46	
1.800000	487.191755	7.037689	75	52	
1.000000	482.533968	6.968026	76	15	
1.600000	485.217892	5.715792	77	48	
2.000000	487.727612	5.982866	78	105	
2.000000	487.423350	6.079558	79	135	
1.400000	484.523013	6.382537	80	20	
1.200000	482.937957	5.731746	81	48	
1.600000	485.889366	6.831766	82	80	
2.000000	487.158291	5.585717	83	114	
0.600000	479.869310	6.520612	84	26	
1.800000	486.417395	5.787504	85	110	
0.600000	479.505269	5.779063	86	13	
1.000000	482.024037	5.978621	87	146	
1.400000	485.217162	6.957441	88	45	
1.800000	486.798295	6.276597	89	18	
1.200000	483.420373	6.462220	90	29	
1.800000	486.680335	6.005926	91	11	
1.200000	483.387603	6.298370	92	29	
0.200000	477.303202	6.306846	93	0	
0.600000	479.542171	5.963571	94	13	
0.800000	480.720416	5.905824	95	112	
1.200000	483.874507	6.992814	96	111	
1.800000	486.651274	5.961535	97	152	
1.600000	485.642813	6.362010	98	109	
1.400000	485.317365	6.958493	99	76	
1.600000	486.823983	7.381601	100	128	
1.000000	481.858112	5.857216	101	130	
0.400000	478.706808	6.591840	102	118	
1.000000	481.667696	5.665587	103	66	
1.400000	485.463141	7.665944	104	67	
1.800000	486.531039	5.917207	105	16	
1.200000	482.691947	5.556721	106	66	
2.000000	488.184656	7.519804	107	43	
2.000000	487.431945	6.122536	108	135	
1.400000	484.370411	6.092865	109	131	
1.400000	484.102394	5.761892	110	48	
1.000000	482.475944	6.808698	111	74	
0.600000	479.539251	5.948972	112	13	
0.400000	478.140321	5.025473	113	66	
1.400000	483.806861	5.574569	114	106	
1.800000	486.186710	5.648768	115	103	
0.400000	478.537549	6.321750	116	1	
1.000000	481.938753	5.991456	117	94	
0.200000	477.388440	6.733036	118	0	
0.800000	481.211498	6.562392	119	57	
0.600000	480.182759	6.985798	120	118	
1.600000	486.374755	7.514282	121	127	
1.800000	486.849535	6.182138	122	52	
0.600000	479.038952	4.759313	123	66	
2.000000	487.914592	6.063025	124	54	
1.600000	485.636723	6.331562	125	109	
1.600000	484.794365	6.525759	126	165	
1.200000	483.369042	6.600465	127	71	
1.400000	485.347663	7.365778	128	96	
0.800000	479.852518	4.528818	129	66	
0.800000	480.686669	5.906997	130	86	
1.200000	483.151838	6.065423	131	117	
1.000000	480.626183	4.143102	132	113	
0.400000	478.455568	6.034337	133	0	
1.400000	484.685970	6.584641	134	127	
1.800000	486.207438	5.674677	135	103	
1.200000	481.463723	4.187704	136	132	
1.400000	482.228254	4.005180	137	132	
0.800000	481.108747	6.427996	138	116	
1.800000	487.082314	7.096586	139	8	
1.200000	483.572803	6.294067	140	116	
2.000000	487.988752	6.540287	141	43	
2.000000	487.367008	5.797851	142	135	
1.600000	486.481407	6.701577	143	41	
1.600000	483.032327	4.020362	144	137	
2.000000	488.144448	7.318767	145	43	
0.800000	480.828313	5.983100	146	0	
1.400000	482.172675	3.866232	147	132	
0.800000	480.840303	5.998088	148	0	
0.800000	480.726309	5.935290	149	112	
1.800000	483.827801	4.277579	150	155	
2.000000	488.379180	7.070993	151	9	
1.400000	484.266660	5.976001	152	53	
1.600000	486.945413	7.988751	153	128	
1.600000	486.610253	6.965456	154	88	
1.600000	482.972285	3.998050	155	147	
2.000000	484.638060	4.014332	156	144	
1.600000	485.312781	5.801038	157	69	
1.600000	485.662001	6.426609	158	52	
1.600000	482.895368	3.781976	159	132	
0.600000	479.651735	6.016503	160	0	
1.800000	483.527047	3.626080	161	132	
1.800000	488.171422	7.161524	162	96	
1.200000	481.582085	4.779513	163	132	
2.200000	485.556269	4.321170	164	150	
1.000000	480.878910	5.131961	165	129	
2.400000	486.285688	4.066701	166	144	
2.600000	487.080529	4.070783	167	156	
2.800000	487.985623	4.525469	168	167	
