18	19	20	21	22	23	24	25	25.7564	25.1326	24.5335	23.9607	23.416	22.9013	22.4192	21.9726	21.5642	21.1971	20.8742	20.5856	20.2902	19.9721	19.6236	19.2465	18.8437	18.4158	17.9633	17.487	16.9879	16.4667	15.9242	15.3618	14.7806	14.1823	13.568	12.9394	12.2983	11.6454	10.9816	10.3145	9.66043	9.05923	8.53588	8.10457	7.77961	7.57368	7.49573	7.54977	7.7333	8.03772	8.45023	8.09546	7.09546	6.09546	5.09545	4.09545	3.09545	2.09545	1.09545	0.0954491	0.90455	1.90455	2.90455	3.90455	4.90455	5.90455	6.90455	7.90455	8.90455	9.90455	10.9046	11.9046	12.9046	13.9046	14.9046	15.9046	16.9046	17.9046	18.9046	19.9046	20.9046	21.9046	22.9046	23.9046	24.9046	25.9046	26.9046	27.9046	28.9046	29.9046	30.9046	31.9046	32.9046	33.9046	34.9046	35.9046	36.9046	37.9046	38.9046	39.9046	40.9046	41.9046	
16.8	17.8	18.8	19.8	20.8	21.8	22.8	23.8	24.8	24.3498	23.7309	23.1382	22.5737	22.0394	21.5381	21.0729	20.6467	20.2629	19.9246	19.6223	19.3152	18.9875	18.6316	18.2496	17.8441	17.416	16.9659	16.4946	16.0032	15.4925	14.9636	14.4179	13.8569	13.2822	12.6954	12.0987	11.4941	10.8829	10.2663	9.65346	9.06224	8.53637	8.10317	7.77715	7.57116	7.49405	7.54892	7.733	8.03768	8.45016	8.95581	9.19546	8.19546	7.19546	6.19545	5.19545	4.19545	3.19545	2.19545	1.19545	0.19545	0.80455	1.80455	2.80455	3.80455	4.80455	5.80455	6.80455	7.80455	8.80455	9.80455	10.8046	11.8046	12.8046	13.8046	14.8046	15.8046	16.8046	17.8046	18.8046	19.8046	20.8046	21.8046	22.8046	23.8046	24.8046	25.8046	26.8046	27.8046	28.8046	29.8046	30.8046	31.8046	32.8046	33.8046	34.8046	35.8046	36.8046	37.8046	38.8046	39.8046	40.8046	
15.6	16.6	17.6	18.6	19.6	20.6	21.6	22.6	23.6	23.5834	22.9438	22.3303	21.7448	21.1897	20.6679	20.1826	19.7373	19.3353	18.9802	18.6628	18.3428	18.0046	17.6406	17.253	16.8446	16.4163	15.9688	15.5031	15.0204	14.5219	14.0085	13.4821	12.9444	12.3974	11.8431	11.284	10.7229	10.1616	9.60209	9.0548	8.53958	8.10368	7.77569	7.56863	7.4915	7.54725	7.73217	8.03739	8.45012	8.95575	9.53975	10.1888	9.29546	8.29546	7.29545	6.29545	5.29545	4.29545	3.29545	2.29545	1.29545	0.29545	0.70455	1.70455	2.70455	3.70455	4.70455	5.70455	6.70455	7.70455	8.70455	9.70455	10.7046	11.7046	12.7046	13.7046	14.7046	15.7046	16.7046	17.7046	18.7046	19.7046	20.7046	21.7046	22.7046	23.7046	24.7046	25.7046	26.7046	27.7046	28.7046	29.7046	30.7046	31.7046	32.7046	33.7046	34.7046	35.7046	36.7046	37.7046	38.7046	39.7046	
14.4	15.4	16.4	17.4	18.4	19.4	20.4	21.4	22.4	22.8351	22.1739	21.5384	20.9309	20.3536	19.8099	19.3031	18.837	18.4153	18.0417	17.7078	17.3735	17.0236	16.6506	16.2568	15.8451	15.4166	14.972	14.5128	14.0402	13.5555	13.0602	12.5562	12.0459	11.5314	11.0156	10.5014	9.99228	9.49094	9.00016	8.53167	8.10708	7.77623	7.56712	7.48894	7.54472	7.73054	8.03659	8.44984	8.95571	9.53969	10.1886	10.8909	10.3955	9.39546	8.39545	7.39545	6.39545	5.39545	4.39545	3.39545	2.39545	1.39545	0.39545	0.60455	1.60455	2.60455	3.60455	4.60455	5.60455	6.60455	7.60455	8.60455	9.60455	10.6046	11.6046	12.6046	13.6046	14.6046	15.6046	16.6046	17.6046	18.6046	19.6046	20.6046	21.6046	22.6046	23.6046	24.6046	25.6046	26.6046	27.6046	28.6046	29.6046	30.6046	31.6046	32.6046	33.6046	34.6046	35.6046	36.6046	37.6046	38.6046	
13.2	14.2	15.2	16.2	17.2	18.2	19.2	20.2	21.2	22.1068	21.423	20.7646	20.1337	19.533	18.9658	18.4359	17.9472	17.504	17.1103	16.7581	16.408	16.045	15.6619	15.2611	14.8457	14.4169	13.9758	13.5239	13.0629	12.5943	12.1201	11.6426	11.1646	10.6889	10.219	9.75854	9.31191	8.88248	8.47381	8.09872	7.77978	7.56768	7.48741	7.54217	7.72806	8.03501	8.44908	8.95545	9.53965	10.1885	10.8907	11.6367	11.4955	10.4955	9.49545	8.49545	7.49545	6.49545	5.49545	4.49545	3.49545	2.49545	1.49545	0.49545	0.50455	1.50455	2.50455	3.50455	4.50455	5.50455	6.50455	7.50455	8.50455	9.50455	10.5046	11.5046	12.5046	13.5046	14.5046	15.5046	16.5046	17.5046	18.5046	19.5046	20.5046	21.5046	22.5046	23.5046	24.5046	25.5046	26.5046	27.5046	28.5046	29.5046	30.5046	31.5046	32.5046	33.5046	34.5046	35.5046	36.5046	37.5046	
12	13	14	15	16	17	18	19	20	21	20.6933	20.0108	19.3554	18.7298	18.1376	17.5828	17.0697	16.6029	16.187	15.8146	15.4468	15.0693	14.6748	14.266	13.8463	13.4173	12.9801	12.5368	12.0893	11.6397	11.1904	10.7444	10.305	9.87587	9.46108	9.06529	8.69354	8.3498	8.03793	7.77106	7.57134	7.48798	7.54065	7.72556	8.03262	8.44758	8.95473	9.53941	10.1885	10.8906	11.6365	12.4182	12.5955	11.5955	10.5955	9.59545	8.59545	7.59545	6.59545	5.59545	4.59545	3.59545	2.59545	1.59545	0.59545	0.40455	1.40455	2.40455	3.40455	4.40455	5.40455	6.40455	7.40455	8.40455	9.40455	10.4046	11.4046	12.4046	13.4046	14.4046	15.4046	16.4046	17.4046	18.4046	19.4046	20.4046	21.4046	22.4046	23.4046	24.4046	25.4046	26.4046	27.4046	28.4046	29.4046	30.4046	31.4046	32.4046	33.4046	34.4046	35.4046	36.4046	
10.8	11.8	12.8	13.8	14.8	15.8	16.8	17.8	18.8	19.8	19.9869	19.2794	18.5982	17.9464	17.3275	16.746	16.2064	15.7138	15.2734	14.8784	14.4909	14.0969	13.6895	13.2717	12.8471	12.4177	11.9852	11.5519	11.1204	10.6935	10.274	9.86579	9.47299	9.10012	8.75194	8.43384	8.15129	7.9082	7.70785	7.56236	7.49169	7.54122	7.72408	8.03022	8.4453	8.95332	9.53874	10.1883	10.8906	11.6364	12.418	13.2292	13.6955	12.6955	11.6955	10.6954	9.69545	8.69545	7.69545	6.69545	5.69545	4.69545	3.69545	2.69545	1.69545	0.69545	0.30455	1.30455	2.30455	3.30455	4.30455	5.30455	6.30455	7.30455	8.30455	9.30455	10.3046	11.3046	12.3046	13.3046	14.3046	15.3046	16.3046	17.3046	18.3046	19.3046	20.3046	21.3046	22.3046	23.3046	24.3046	25.3046	26.3046	27.3046	28.3046	29.3046	30.3046	31.3046	32.3046	33.3046	34.3046	35.3046	
9.60002	10.6	11.6	12.6	13.6	14.6	15.6	16.6	17.6	18.6	19.3064	18.573	17.865	17.1854	16.5382	15.9279	15.3597	14.8388	14.3713	13.9511	13.5414	13.1286	12.7065	12.2783	11.848	11.4182	10.9911	10.5698	10.1576	9.75788	9.37464	9.01252	8.67655	8.37207	8.10438	7.87908	7.70127	7.57366	7.49758	7.4826	7.54491	7.72464	8.02879	8.44301	8.95116	9.5374	10.1876	10.8904	11.6364	12.418	13.2291	14.0646	14.7955	13.7955	12.7955	11.7954	10.7954	9.79545	8.79545	7.79545	6.79545	5.79545	4.79545	3.79545	2.79545	1.79545	0.79545	0.20455	1.20455	2.20455	3.20455	4.20455	5.20455	6.20455	7.20455	8.20455	9.20455	10.2046	11.2046	12.2046	13.2046	14.2046	15.2046	16.2046	17.2046	18.2046	19.2046	20.2046	21.2046	22.2046	23.2046	24.2046	25.2046	26.2046	27.2046	28.2046	29.2046	30.2046	31.2046	32.2046	33.2046	34.2046	
8.40002	9.40003	10.4	11.4	12.4	13.4	14.4	15.4	16.4	17.4	18.4	17.8947	17.1588	16.4501	15.7728	15.1318	14.5324	13.9807	13.483	13.0346	12.5997	12.1655	11.7264	11.286	10.8491	10.4188	9.99827	9.59146	9.20262	8.83644	8.49781	8.1925	7.92638	7.70524	7.53428	7.41823	7.3604	7.36076	7.4173	7.53587	7.72825	8.02933	8.44165	8.94899	9.53538	10.1864	10.8898	11.6362	12.418	13.229	14.0644	14.9202	15.7931	14.8955	13.8955	12.8954	11.8954	10.8954	9.89545	8.89545	7.89545	6.89545	5.89545	4.89545	3.89545	2.89545	1.89545	0.89545	0.10455	1.10455	2.10455	3.10455	4.10455	5.10455	6.10455	7.10455	8.10455	9.10455	10.1046	11.1046	12.1046	13.1046	14.1046	15.1046	16.1046	17.1046	18.1046	19.1046	20.1046	21.1046	22.1046	23.1046	24.1046	25.1046	26.1046	27.1046	28.1046	29.1046	30.1046	31.1046	32.1046	33.1046	
7.20003	8.20003	9.20003	10.2	11.2	12.2	13.2	14.2	15.2	16.2	17.2	17.2478	16.4829	15.744	15.035	14.3612	13.7282	13.1425	12.6115	12.1312	11.6676	11.2089	10.7499	10.2952	9.85039	9.41955	9.00701	8.61806	8.25837	7.93403	7.65126	7.41679	7.23689	7.11689	7.06045	7.06968	7.14433	7.28021	7.47122	7.71941	8.03282	8.44216	8.94771	9.53334	10.1845	10.8886	11.6356	12.4178	13.229	14.0644	14.9201	15.7928	16.68	15.9955	14.9955	13.9954	12.9954	11.9954	10.9954	9.99545	8.99545	7.99545	6.99545	5.99545	4.99545	3.99545	2.99545	1.99545	0.99545	0.00455032	1.00455	2.00455	3.00455	4.00455	5.00455	6.00455	7.00455	8.00455	9.00455	10.0046	11.0046	12.0046	13.0046	14.0046	15.0046	16.0046	17.0046	18.0046	19.0046	20.0046	21.0046	22.0046	23.0046	24.0046	25.0046	26.0046	27.0046	28.0046	29.0046	30.0046	31.0046	32.0046	
6.00004	7.00004	8.00004	9.00004	10	11	12	13	14	15	16	16.6358	15.8415	15.0712	14.3291	13.6204	12.9513	12.3286	11.7604	11.2442	10.7479	10.2605	9.77824	9.30645	8.85198	8.42046	8.01791	7.65153	7.32893	7.05798	6.84622	6.70077	6.62703	6.62792	6.70331	6.85059	7.06452	7.33635	7.65649	8.02429	8.4455	8.9482	9.53213	10.1826	10.8869	11.6345	12.4173	13.2288	14.0644	14.92	15.7927	16.6797	17.579	17.0955	16.0955	15.0954	14.0954	13.0954	12.0954	11.0954	10.0954	9.09545	8.09545	7.09545	6.09545	5.09545	4.09545	3.09545	2.09545	1.09545	0.0954497	0.90455	1.90455	2.90455	3.90455	4.90455	5.90455	6.90455	7.90455	8.90455	9.90455	10.9046	11.9046	12.9046	13.9046	14.9046	15.9046	16.9046	17.9046	18.9046	19.9046	20.9046	21.9046	22.9046	23.9046	24.9046	25.9046	26.9046	27.9046	28.9046	29.9046	30.9046	
4.80005	5.80005	6.80004	7.80004	8.80004	9.80004	10.8	11.8	12.8	13.8	14.8	15.8	15.2387	14.4363	13.6599	12.9147	12.2068	11.5439	10.9346	10.3778	9.84371	9.32297	8.81289	8.32035	7.85397	7.42162	7.0319	6.69483	6.42072	6.21944	6.09915	6.06564	6.12066	6.26168	6.4822	6.77354	7.12554	7.52613	7.96395	8.43737	8.95135	9.53259	10.1814	10.8851	11.6329	12.4162	13.2283	14.0642	14.92	15.7926	16.6796	17.5788	18.4884	18.1955	17.1955	16.1954	15.1954	14.1954	13.1954	12.1954	11.1954	10.1955	9.19545	8.19545	7.19545	6.19545	5.19545	4.19545	3.19545	2.19545	1.19545	0.19545	0.80455	1.80455	2.80455	3.80455	4.80455	5.80455	6.80455	7.80455	8.80455	9.80455	10.8046	11.8046	12.8046	13.8046	14.8046	15.8046	16.8046	17.8046	18.8046	19.8046	20.8046	21.8046	22.8046	23.8046	24.8046	25.8046	26.8046	27.8046	28.8046	29.8046	
3.60007	4.60006	5.60005	6.60005	7.60005	8.60004	9.60003	10.6	11.6	12.6	13.6	14.6	14.6793	13.8446	13.0332	12.2499	11.5012	10.7948	10.1402	9.5376	8.95996	8.39983	7.85621	7.33801	6.85654	6.42313	6.05049	5.75289	5.54419	5.43578	5.43403	5.53928	5.74522	6.04052	6.41119	6.84332	7.32389	7.83984	8.38017	8.94367	9.53556	10.1819	10.884	11.6312	12.4147	13.2274	14.0637	14.9199	15.7926	16.6796	17.5786	18.4882	19.4067	19.2955	18.2955	17.2954	16.2954	15.2954	14.2954	13.2954	12.2954	11.2955	10.2955	9.29545	8.29545	7.29545	6.29545	5.29545	4.29545	3.29545	2.29545	1.29545	0.29545	0.70455	1.70455	2.70455	3.70455	4.70455	5.70455	6.70455	7.70455	8.70455	9.70455	10.7046	11.7046	12.7046	13.7046	14.7046	15.7046	16.7046	17.7046	18.7046	19.7046	20.7046	21.7046	22.7046	23.7046	24.7046	25.7046	26.7046	27.7046	28.7046	
2.40011	3.40008	4.40007	5.40006	6.40005	7.40005	8.40004	9.40003	10.4	11.4	12.4	13.4	14.1685	13.3019	12.4553	11.6333	10.8421	10.0894	9.38511	8.73112	8.10329	7.49642	6.9118	6.36118	5.85999	5.42521	5.07633	4.83432	4.71704	4.73434	4.88442	5.15512	5.52743	5.98057	6.49522	7.05558	7.64887	8.2634	8.88988	9.52834	10.1847	10.8844	11.6302	12.4131	13.2259	14.0628	14.9194	15.7925	16.6795	17.5786	18.4881	19.4065	20.3328	20.3955	19.3955	18.3954	17.3954	16.3954	15.3954	14.3954	13.3954	12.3955	11.3955	10.3955	9.39545	8.39545	7.39545	6.39545	5.39545	4.39545	3.39545	2.39545	1.39545	0.39545	0.60455	1.60455	2.60455	3.60455	4.60455	5.60455	6.60455	7.60455	8.60455	9.60455	10.6046	11.6046	12.6046	13.6046	14.6046	15.6046	16.6046	17.6046	18.6046	19.6046	20.6046	21.6046	22.6046	23.6046	24.6046	25.6046	26.6046	27.6046	
1.20023	2.20013	3.2001	4.20008	5.20007	6.20006	7.20005	8.20003	9.20002	10.2	11.2	12.2	13.2	12.8144	11.9333	11.0727	10.2383	9.43736	8.67974	7.96862	7.28324	6.62084	5.98549	5.39284	4.86485	4.42822	4.1146	3.95545	3.97026	4.15695	4.49294	4.9464	5.48612	6.08659	6.72847	7.39807	8.08525	8.78091	9.47801	10.1779	10.887	11.6306	12.4122	13.2244	14.0614	14.9186	15.7921	16.6794	17.5786	18.4881	19.4064	20.3326	21.2655	21.4955	20.4955	19.4954	18.4954	17.4954	16.4954	15.4954	14.4954	13.4955	12.4955	11.4955	10.4954	9.49545	8.49545	7.49545	6.49545	5.49545	4.49545	3.49545	2.49545	1.49545	0.49545	0.50455	1.50455	2.50455	3.50455	4.50455	5.50455	6.50455	7.50455	8.50455	9.50455	10.5046	11.5046	12.5046	13.5046	14.5046	15.5046	16.5046	17.5046	18.5046	19.5046	20.5046	21.5046	22.5046	23.5046	24.5046	25.5046	26.5046	
0.0239129	1.0003	2.00016	3.00011	4.00009	5.00007	6.00006	7.00004	8.00003	9.00001	10	11	12	12.3885	11.4749	10.5772	9.70022	8.85049	8.03713	7.26398	6.51367	5.78574	5.08715	4.43857	3.87223	3.43299	3.17658	3.14968	3.35788	3.76119	4.30296	4.93543	5.62517	6.35026	7.09626	7.85377	8.6161	9.37683	10.1309	10.8807	11.633	12.4125	13.2235	14.06	14.9173	15.7913	16.679	17.5785	18.488	19.4064	20.3325	21.2653	22.2041	22.5955	21.5955	20.5954	19.5954	18.5954	17.5954	16.5954	15.5954	14.5955	13.5955	12.5955	11.5954	10.5954	9.59545	8.59545	7.59545	6.59545	5.59545	4.59545	3.59545	2.59545	1.59545	0.59545	0.40455	1.40455	2.40455	3.40455	4.40455	5.40455	6.40455	7.40455	8.40455	9.40455	10.4046	11.4046	12.4046	13.4046	14.4046	15.4046	16.4046	17.4046	18.4046	19.4046	20.4046	21.4046	22.4046	23.4046	24.4046	25.4046	
1.20025	0.201512	0.800393	1.80018	2.80013	3.8001	4.80008	5.80006	6.80004	7.80002	8.80002	9.80002	10.8	11.8001	11.088	10.1563	9.23939	8.34258	7.47349	6.63566	5.81466	5.01139	4.23463	3.50985	2.88469	2.44166	2.29159	2.48906	2.96443	3.60733	4.34101	5.12348	5.93191	6.75316	7.57901	8.40428	9.22513	10.0372	10.8369	11.6271	12.4148	13.2239	14.0592	14.9159	15.79	16.6782	17.5781	18.4879	19.4064	20.3325	21.2652	22.2039	23.1478	23.6955	22.6955	21.6954	20.6954	19.6954	18.6954	17.6954	16.6954	15.6955	14.6955	13.6955	12.6954	11.6954	10.6954	9.69545	8.69545	7.69545	6.69545	5.69545	4.69545	3.69545	2.69545	1.69545	0.69545	0.30455	1.30455	2.30455	3.30455	4.30455	5.30455	6.30455	7.30455	8.30455	9.30455	10.3046	11.3046	12.3046	13.3046	14.3046	15.3046	16.3046	17.3046	18.3046	19.3046	20.3046	21.3046	22.3046	23.3046	24.3046	
2.40013	1.40022	0.400798	0.600557	1.60022	2.60014	3.6001	4.60008	5.60005	6.60004	7.60003	8.60003	9.60004	10.6001	10.7803	9.81948	8.86781	7.92882	7.00789	6.10725	5.21465	4.33051	3.46195	2.63386	1.91018	1.46217	1.55311	2.11432	2.88102	3.72547	4.60145	5.49014	6.3822	7.27217	8.15634	9.03229	9.89793	10.7502	11.5862	12.4092	13.226	14.0595	14.9151	15.7888	16.6771	17.5774	18.4876	19.4063	20.3324	21.2652	22.2038	23.1477	24.0961	24.7955	23.7955	22.7954	21.7954	20.7954	19.7954	18.7954	17.7954	16.7955	15.7955	14.7955	13.7954	12.7954	11.7954	10.7954	9.79545	8.79545	7.79545	6.79545	5.79545	4.79545	3.79545	2.79545	1.79545	0.79545	0.20455	1.20455	2.20455	3.20455	4.20455	5.20455	6.20455	7.20455	8.20455	9.20455	10.2046	11.2046	12.2046	13.2046	14.2046	15.2046	16.2046	17.2046	18.2046	19.2046	20.2046	21.2046	22.2046	23.2046	
