final_path
0	130	11	-170	-5.625	1.5708
0.1	131.101	11.0144	-168.899	-5.62501	1.57081
0.2	132.206	11.0475	-167.794	-5.62502	1.5708
0.3	133.312	11.0759	-166.688	-5.62502	1.5708
0.4	134.421	11.1043	-165.579	-5.62501	1.57078
0.5	135.533	11.1327	-164.467	-5.62498	1.57076
0.6	136.648	11.1612	-163.352	-5.62494	1.57076
0.7	137.801	11.1896	-162.199	-5.6249	1.57078
0.8	138.922	11.2262	-161.078	-5.62492	1.57084
0.9	140.046	11.2628	-159.954	-5.62501	1.57091
1	141.174	11.2994	-158.826	-5.62471	1.56977
1.1	142.306	11.336	-157.694	-5.62181	1.56635
1.2	143.442	11.3726	-156.559	-5.61397	1.5612
1.3	144.581	11.4092	-155.419	-5.5994	1.55459
1.4	145.813	11.4458	-154.187	-5.57433	1.5461
1.5	146.964	11.572	-153.037	-5.54075	1.53692
1.6	148.127	11.6982	-151.874	-5.49532	1.52634
1.7	149.304	11.8244	-150.7	-5.43627	1.51467
1.8	150.492	11.9505	-149.513	-5.36221	1.50225
1.9	151.694	12.0767	-148.315	-5.27259	1.4901
2	152.908	12.2029	-147.106	-5.1674	1.47794
2.1	154.134	12.3291	-145.885	-5.04605	1.46549
2.2	155.373	12.4552	-144.654	-4.90824	1.4533
2.3	157.136	12.5814	-142.905	-4.68831	1.43901
2.4	158.398	12.6611	-141.654	-4.51743	1.4311
2.5	159.684	12.7408	-140.381	-4.33369	1.42404
2.6	160.96	12.7525	-139.12	-4.14392	1.41923
2.7	162.238	12.7827	-137.857	-3.94943	1.41747
2.8	163.518	12.8137	-136.592	-3.7545	1.41849
2.9	164.801	12.8447	-135.324	-3.56082	1.42016
3	166.087	12.8757	-134.052	-3.37006	1.42419
3.1	167.401	12.9067	-132.751	-3.18237	1.43102
3.2	168.693	12.9356	-131.471	-3.00752	1.43931
3.3	169.988	12.9645	-130.187	-2.84339	1.44815
3.4	171.299	12.9934	-128.885	-2.68911	1.45778
3.5	172.601	13.0184	-127.59	-2.54932	1.46883
3.6	173.906	13.052	-126.291	-2.42386	1.48021
3.7	175.213	13.0897	-124.989	-2.31293	1.49137
3.8	176.524	13.1274	-123.682	-2.21596	1.50204
3.9	177.838	13.1651	-122.37	-2.13252	1.51254
4	179.157	13.2028	-121.053	-2.06269	1.52301
4.1	180.526	13.2405	-119.685	-2.00431	1.53314
4.2	181.851	13.2506	-118.361	-1.96039	1.54196
4.3	183.177	13.2591	-117.036	-1.92737	1.5496
4.4	184.503	13.2676	-115.71	-1.90374	1.5562
4.5	185.83	13.2761	-114.382	-1.88821	1.56182
4.6	187.158	13.2846	-113.054	-1.87938	1.56628
4.7	188.487	13.2931	-111.726	-1.87564	1.56943
end_path
tree
0	130	11	-1
0.1	131.084	10.8435	0
0.2	132.126	10.4189	1
0.3	133.153	10.2628	2
0.4	134.13	9.77154	3
0.1	131.121	11.2062	0
0.5	135.071	9.41323	4
0.6	135.967	8.96208	6
0.2	132.239	11.1792	5
0.7	136.852	8.84499	7
0.3	133.395	11.4082	468
0.1	131.101	11.0144	0
0.3	133.351	11.1262	8
0.2	132.166	10.8199	1
0.6	135.987	9.1598	6
0.4	134.566	11.7086	10
0.4	134.172	10.2981	1063
0.3	133.242	10.748	1398
0.4	134.548	11.5288	10
0.5	135.708	11.5984	18
0.6	136.847	11.396	19
0.5	135.225	10.3461	1386
0.8	137.702	9.45754	511
0.9	138.545	9.3291	511
0.6	136.275	10.3712	567
0.7	137.982	11.3521	20
0.4	134.458	11.0653	12
1	139.379	9.04241	1328
0.5	135.779	12.1356	15
0.8	139.157	11.5459	480
0.8	139.096	11.4208	345
1.1	140.203	8.3051	433
0.4	134.18	10.3231	1063
0.5	135.107	10.0646	511
1.2	140.981	8.68028	629
1.2	141.069	8.77554	1070
0.8	137.734	9.50443	511
0.9	140.201	11.0472	30
0.9	140.372	12.1454	29
1	141.345	11.4378	37
1.2	141.03	8.73186	1070
1.3	141.748	8.46764	1494
0.6	136.107	10.0452	1
1.4	142.545	8.26756	1283
0.3	133.253	10.8651	13
1	141.287	11.3505	96
1.1	142.327	11.2261	134
1	141.569	11.9749	38
0.9	140.313	11.5642	29
0.6	136.994	11.7607	468
1	141.63	11.9045	1381
1.1	142.888	12.0119	1435
1.5	143.317	8.10753	1237
0.1	131.094	10.945	0
1.2	144.123	12.0919	1381
0.6	136.027	9.89154	511
1.3	145.341	12.1043	1381
1.4	146.563	12.217	56
0.6	136.014	9.86491	511
0.8	137.73	9.49872	511
1.2	143.462	11.3243	1172
1.3	141.929	8.44362	1331
1.5	143.381	8.10498	1586
1.6	144.088	7.70653	52
0.5	135.179	10.2354	1002
1.3	144.634	11.713	60
1.5	147.75	12.1416	489
1.4	145.79	11.4494	828
1.3	145.363	12.1361	1381
1.6	144.082	7.64328	52
1.5	147.792	12.1433	463
0.7	136.984	9.56828	55
1.6	144.241	8.18898	1596
1.1	142.364	11.374	507
1.2	143.451	11.2676	1277
0.4	134.322	10.7597	53
1.6	148.934	11.686	324
0.8	137.952	9.80959	1002
0.5	135.391	10.7403	53
0.2	132.252	11.3139	5
1.7	145.143	8.09499	1175
0.5	135.736	11.6119	79
0.7	137.32	10.2583	103
1.6	149.051	12.3255	51
1.2	143.438	11.2545	1038
0.2	132.155	10.6991	1002
1.7	144.846	7.64364	69
1.8	145.99	8.47136	80
1.1	142.918	11.8102	391
1.7	150.1	11.6635	76
0.5	135.175	10.2262	1
0.6	136.974	11.952	28
1.4	146.613	12.1815	1381
1.8	151.294	12.2696	311
