-500.0,-2.55
-495.0,-2.55
-490.0,-2.55
-485.0,-2.55
-480.0,-2.55
-475.0,-2.55
-470.0,-2.55
-465.0,-2.55
-460.0,-2.55
-455.0,-2.55
-450.0,-2.55
-445.0,-2.55
-440.0,-2.55
-435.0,-2.55
-430.0,-2.55
-425.0,-2.55
-420.0,-2.55
-415.0,-2.55
-410.0,-2.55
-405.0,-2.55
-400.0,-2.55
-395.0,-2.55
-390.0,-2.55
-385.0,-2.55
-380.0,-2.55
-375.0,-2.55
-370.0,-2.55
-365.0,-2.55
-360.0,-2.55
-355.0,-2.55
-350.0,-2.55
-345.0,-2.55
-340.0,-2.55
-335.0,-2.55
-330.0,-2.55
-325.0,-2.55
-320.0,-2.55
-315.0,-2.55
-310.0,-2.55
-305.0,-2.55
-300.0,-2.55
-295.0,-2.55
-290.0,-2.55
-285.0,-2.55
-280.0,-2.55
-275.0,-2.55
-270.0,-2.55
-265.0,-2.55
-260.0,-2.55
-255.0,-2.55
-250.0,-2.55
-245.0,-2.55
-240.0,-2.55
-235.0,-2.55
-230.0,-2.55
-225.0,-2.55
-220.0,-2.55
-215.0,-2.55
-210.0,-2.55
-205.0,-2.55
-200.0,-2.55
-195.0,-2.55
-190.0,-2.55
-185.0,-2.55
-180.0,-2.55
-175.0,-2.55
-170.0,-2.55
-165.0,-2.55
-160.0,-2.55
-155.0,-2.55
-150.0,-2.55
-145.0,-2.55
-140.0,-2.55
-135.0,-2.55
-130.0,-2.55
-125.0,-2.55
-120.0,-2.55
-115.0,-2.55
-110.0,-2.55
-105.0,-2.55
-100.0,-2.55
-95.0,-2.55
-90.0,-2.55
-85.0,-2.55
-80.0,-2.55
-75.0,-2.55
-70.0,-2.55
-65.0,-2.55
-60.0,-2.55
-55.0,-2.55
-50.0,-2.55
-45.0,-2.55
-40.0,-2.55
-35.0,-2.55
-30.0,-2.55
-25.0,-2.55
-20.0,-2.55
-15.0,-2.55
-10.0,-2.55
-5.0,-2.55
-2.32,-2.55
3.01,-1.69
7.75324584228,-0.108349318059
12.4964916846,1.47330136388
17.2397375268,3.05495204582
21.9829833691,4.63660272776
26.7262292114,6.2182534097
30.81,7.58
30.92,7.62
35.5794443245,9.43371954483
40.2388886489,11.2474390897
44.8983329734,13.0611586345
49.5577772978,14.8748781793
54.2172216223,16.6885977242
58.8766659467,18.502317269
63.5361102712,20.3160368138
68.1955545956,22.1297563586
70.2,22.91
70.98,23.27
75.4042478789,25.5993841903
79.8284957578,27.9287683807
84.2527436367,30.258152571
88.6769915155,32.5875367613
93.1012393944,34.9169209517
97.5254872733,37.246305142
101.949735152,39.5756893323
106.373983031,41.9050735227
110.79823091,44.234457713
115.222478789,46.5638419033
118.52,48.3
118.99,48.57
123.238502961,51.2063274815
127.487005922,53.842654963
131.735508883,56.4789824445
135.984011844,59.115309926
140.232514805,61.7516374074
144.481017767,64.3879648889
148.729520728,67.0242923704
152.978023689,69.6606198519
157.22652665,72.2969473334
161.475029611,74.9332748149
165.723532572,77.5696022964
169.972035533,80.2059297779
174.220538494,82.8422572593
178.469041455,85.4785847408
182.717544416,88.1149122223
186.966047377,90.7512397038
191.214550338,93.3875671853
195.4630533,96.0238946668
199.711556261,98.6602221483
203.960059222,101.29654963
208.208562183,103.932877111
212.457065144,106.569204593
216.705568105,109.205532074
220.954071066,111.841859556
225.202574027,114.478187037
229.451076988,117.114514519
233.699579949,119.750842
237.94808291,122.387169482
242.196585871,125.023496963
246.445088833,127.659824445
250.693591794,130.296151926
254.942094755,132.932479408
259.190597716,135.568806889
263.439100677,138.205134371
267.687603638,140.841461852
271.936106599,143.477789334
276.18460956,146.114116815
280.433112521,148.750444297
284.681615482,151.386771778
288.930118443,154.02309926
293.178621404,156.659426741
297.427124366,159.295754223
301.675627327,161.932081704
305.924130288,164.568409185
310.172633249,167.204736667
314.42113621,169.841064148
318.669639171,172.47739163
322.918142132,175.113719111
327.166645093,177.750046593
331.415148054,180.386374074
335.663651015,183.022701556
339.912153976,185.659029037
344.160656938,188.295356519
348.409159899,190.931684
352.65766286,193.568011482
356.906165821,196.204338963
361.154668782,198.840666445
365.403171743,201.476993926
369.651674704,204.113321408
373.900177665,206.749648889
378.148680626,209.385976371
382.397183587,212.022303852
386.645686548,214.658631334
390.894189509,217.294958815
395.142692471,219.931286297
399.391195432,222.567613778
403.639698393,225.20394126
407.888201354,227.840268741
412.136704315,230.476596223
416.385207276,233.112923704
420.633710237,235.749251186
424.882213198,238.385578667
429.130716159,241.021906149
433.37921912,243.65823363
437.627722081,246.294561112
441.876225042,248.930888593
446.124728004,251.567216075
450.373230965,254.203543556
454.621733926,256.839871038
458.870236887,259.476198519
463.118739848,262.112526001
467.367242809,264.748853482
471.61574577,267.385180964
475.864248731,270.021508445
480.112751692,272.657835927
484.361254653,275.294163408
488.609757614,277.930490889
492.858260575,280.566818371
497.106763537,283.203145852
501.34,285.83
